lat-long,name,distance,latitude,longitude,price,is_open,rating,rating_count,my_timestamp,cat1_title,cat2_title,cat3_title
"43.707045,-79.375437",McSorley's Wonderful Saloon & Grill,257.9,43.7047367,-79.3751209,2.0,True,3.5,45,2022-12-05 06:18:16.612963-05:00,Cafes,,
"43.707045,-79.375437",Bomou Artisanal Bakery,47.3,43.70671,-79.37588,3.0,True,4.0,13,2022-12-05 06:18:16.612968-05:00,Ice Cream & Frozen Yogurt,,
"43.707045,-79.375437",Lemongrass Restaurant,59.9,43.70659,-79.37579,2.0,True,3.0,41,2022-12-05 06:18:16.612973-05:00,Mexican,,
"43.707045,-79.375437",COBS Bread,242.2,43.7050399,-79.37458,2.0,True,4.0,18,2022-12-05 06:18:16.613145-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.707045,-79.375437",Cumbrae's,116.8,43.7060315041649,-79.3750574173738,,True,3.5,26,2022-12-05 06:18:16.613153-05:00,Caterers,Bakeries,Desserts
"43.707045,-79.375437",Satay On the Road,167.2,43.70552,-79.37536,2.0,True,2.5,40,2022-12-05 06:18:16.613158-05:00,Pizza,,
"43.707045,-79.375437",Craig’s Cookies,133.0,43.7058886,-79.3749413,3.0,True,3.0,20,2022-12-05 06:18:16.613163-05:00,Pizza,Salad,Fast Food
"43.707045,-79.375437",Taste of Persia Restaurant,165.7,43.70553,-79.37541,3.0,True,4.0,9,2022-12-05 06:18:16.613185-05:00,Pizza,Salad,Fast Food
"43.707045,-79.375437",Verdi,184.5,43.70544,-79.37533,2.0,True,3.0,25,2022-12-05 06:18:16.613190-05:00,Cafes,,
"43.707045,-79.375437",Grillies,200.5,43.70523,-79.3753,3.0,True,4.0,8,2022-12-05 06:18:16.613224-05:00,Sushi Bars,,
"43.707045,-79.375437",Originals Bar,59.7,43.70731,-79.37599,2.0,True,2.0,20,2022-12-05 06:18:16.613269-05:00,Golf,,
"43.707045,-79.375437",Starbucks,212.6,43.70523,-79.3746,2.0,True,3.5,9,2022-12-05 06:18:16.613275-05:00,Filipino,,
"43.707045,-79.375437",Maurya East Indian Roti,191.9,43.70538,-79.37464,3.0,True,4.0,6,2022-12-05 06:18:16.613280-05:00,Venezuelan,Breakfast & Brunch,
"43.707045,-79.375437",Bigman’s Pizza,298.4,43.70431,-79.3748899,2.0,True,2.0,34,2022-12-05 06:18:16.613285-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.707045,-79.375437",Bom-Bay Snackbar,108.0,43.70613,-79.375,3.0,True,4.0,2,2022-12-05 06:18:16.613290-05:00,Comfort Food,Bars,Canadian (New)
"43.707045,-79.375437",Wild Wing,274.1,43.7046097,-79.3749123,3.0,True,2.5,6,2022-12-05 06:18:16.613295-05:00,Barbeque,Japanese,
"43.707045,-79.375437",Wild Wing,303.4,43.70433,-79.37479,2.0,True,2.5,6,2022-12-05 06:18:16.613300-05:00,Barbeque,Japanese,
"43.707045,-79.375437",Baskin-Robbins Ice Cream,299.3,43.70436,-79.37499,3.0,True,2.0,5,2022-12-05 06:18:16.613305-05:00,Canadian (New),,
"43.707045,-79.375437",Teaopia,127.6,43.7058792,-79.3754883,3.0,True,3.0,1,2022-12-05 06:18:16.613323-05:00,Ramen,Noodles,
"43.707045,-79.375437",Chai,145.1,43.70581,-79.3747999,3.0,True,4.0,1,2022-12-05 06:18:16.613363-05:00,Chinese,,
"43.707045,-79.375437",Mama’s Pizza,29.8,43.70673,-79.37523,3.0,True,1.0,2,2022-12-05 06:18:16.613473-05:00,Venezuelan,Breakfast & Brunch,
"43.6495789,-79.3762096",Richmond Station,317.8,43.6513729,-79.379285,,True,4.5,856,2022-12-05 06:18:17.037821-05:00,Burgers,,
"43.6495789,-79.3762096",Beerbistro,78.2,43.649467134996364,-79.3771696548727,2.0,True,4.0,679,2022-12-05 06:18:17.037847-05:00,Chicken Shop,,
"43.6495789,-79.3762096",Pearl Diver,295.9,43.65163,-79.37375,2.0,True,4.0,615,2022-12-05 06:18:17.037853-05:00,Burgers,,
"43.6495789,-79.3762096",The Poke Box,115.7,43.6505,-79.37657,2.0,True,4.5,175,2022-12-05 06:18:17.037858-05:00,Canadian (New),,
"43.6495789,-79.3762096",Carisma,85.6,43.65032,-79.37596,,True,4.0,194,2022-12-05 06:18:17.037863-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.6495789,-79.3762096",Terroni,156.0,43.6508,-79.3756,2.0,True,3.5,760,2022-12-05 06:18:17.037868-05:00,Ramen,Noodles,
"43.6495789,-79.3762096",Fahrenheit Coffee,413.7,43.65244524304,-79.372932326803,2.0,True,4.5,336,2022-12-05 06:18:17.037874-05:00,Chinese,Noodles,
"43.6495789,-79.3762096",Sukho Thai,174.2,43.6485607,-79.3745641,2.0,True,3.5,540,2022-12-05 06:18:17.037880-05:00,Bakeries,Korean,
"43.6495789,-79.3762096",Hockey Hall of Fame,301.0,43.6469841859337,-79.3772739344152,3.0,True,4.5,185,2022-12-05 06:18:17.037886-05:00,Sandwiches,,
"43.6495789,-79.3762096",Dineen Coffee,282.6,43.6511564283768,-79.3789627552706,2.0,True,4.0,383,2022-12-05 06:18:17.037892-05:00,Seafood,,
"43.6495789,-79.3762096",Mystic Muffin,435.0,43.652457948594,-79.372548881465,1.0,True,4.5,287,2022-12-05 06:18:17.037896-05:00,Tapas/Small Plates,Pizza,Desserts
"43.6495789,-79.3762096",Versus Coffee,191.9,43.6512075713649,-79.3754209277222,2.0,True,4.5,115,2022-12-05 06:18:17.037901-05:00,Breakfast & Brunch,Mexican,
"43.6495789,-79.3762096",Gyu-Kaku Japanese BBQ,249.4,43.6515,-79.37482,,True,4.0,200,2022-12-05 06:18:17.037907-05:00,Museums,,
"43.6495789,-79.3762096",The Chase,296.1,43.6510568545686,-79.379271238786,,True,3.5,420,2022-12-05 06:18:17.037911-05:00,Dog Parks,Swimming Pools,
"43.6495789,-79.3762096",Hothouse,218.9,43.64884749595,-79.373683180012,2.0,True,3.5,395,2022-12-05 06:18:17.037916-05:00,Ramen,Noodles,
"43.6495789,-79.3762096",P.J. O'Brien Irish Pub and Restaurant,102.0,43.64885,-79.37526,2.0,True,4.0,106,2022-12-05 06:18:17.038122-05:00,Vietnamese,,
"43.6495789,-79.3762096",Mos Mos,197.0,43.6485666628248,-79.3782193637533,1.0,True,4.0,106,2022-12-05 06:18:17.038134-05:00,Cafes,,
"43.6495789,-79.3762096",C'est What,274.5,43.64839,-79.37334,2.0,True,3.5,344,2022-12-05 06:18:17.038141-05:00,Ice Cream & Frozen Yogurt,,
"43.6495789,-79.3762096",Nami Restaurant,168.2,43.650977509378,-79.3754126895,,True,3.5,181,2022-12-05 06:18:17.038146-05:00,Mexican,,
"43.6495789,-79.3762096",Woods Restaurant & Bar,114.8,43.6489963,-79.3750324,,True,4.0,91,2022-12-05 06:18:17.038151-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.6495789,-79.3762096",Biff's Bistro,222.3,43.6476052,-79.3766496,,True,3.5,221,2022-12-05 06:18:17.038157-05:00,Caterers,Bakeries,Desserts
"43.6495789,-79.3762096",Pravda Vodka Bar,160.9,43.64866,-79.37469,2.0,True,3.5,202,2022-12-05 06:18:17.038162-05:00,Pizza,,
"43.6495789,-79.3762096",Buster's Sea Cove,342.3,43.649687,-79.371958,2.0,True,3.5,337,2022-12-05 06:18:17.038167-05:00,Pizza,Salad,Fast Food
"43.6495789,-79.3762096",Cafe Oro Di Napoli,385.2,43.6514257145518,-79.3721591972351,2.0,True,4.5,81,2022-12-05 06:18:17.038173-05:00,Pizza,Salad,Fast Food
"43.6495789,-79.3762096",CC Lounge & Whisky Bar,254.7,43.64788,-79.37438,2.0,True,4.0,104,2022-12-05 06:18:17.038178-05:00,Cafes,,
"43.6495789,-79.3762096",The Keg Steakhouse + Bar - Esplanade,334.2,43.64677055042841,-79.37472901368122,,True,4.0,140,2022-12-05 06:18:17.038183-05:00,Sushi Bars,,
"43.6495789,-79.3762096",CRAFT Beer Market,164.7,43.650159,-79.378093,2.0,True,3.5,174,2022-12-05 06:18:17.038188-05:00,Golf,,
"43.6495789,-79.3762096",Jump Restaurant,238.5,43.6479063,-79.3780646,,True,3.5,206,2022-12-05 06:18:17.038193-05:00,Filipino,,
"43.6495789,-79.3762096",Sud Forno,255.1,43.650916340102,-79.3787852302194,2.0,True,3.5,173,2022-12-05 06:18:17.038198-05:00,Venezuelan,Breakfast & Brunch,
"43.6495789,-79.3762096",Bindia Indian Bistro,353.0,43.6486948,-79.3719955,2.0,True,4.0,200,2022-12-05 06:18:17.038203-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.6495789,-79.3762096",iQ,263.0,43.6473683,-79.377372,2.0,True,4.0,80,2022-12-05 06:18:17.038208-05:00,Comfort Food,Bars,Canadian (New)
"43.6495789,-79.3762096",Fresh On Front,255.8,43.64792,-79.37432,2.0,True,4.0,94,2022-12-05 06:18:17.038213-05:00,Barbeque,Japanese,
"43.6495789,-79.3762096",The Works Gourmet Burger Bistro,224.7,43.6484924,-79.3738547,2.0,True,3.5,206,2022-12-05 06:18:17.038218-05:00,Barbeque,Japanese,
"43.6495789,-79.3762096",The Old Spaghetti Factory,332.6,43.6469106,-79.3743409,2.0,True,3.5,421,2022-12-05 06:18:17.038223-05:00,Canadian (New),,
"43.6495789,-79.3762096",Oliver & Bonacini Café Grill,269.9,43.6471891242792,-79.3767989568769,,True,3.0,247,2022-12-05 06:18:17.038228-05:00,Ramen,Noodles,
"43.6495789,-79.3762096",Ki Modern Japanese + Bar,371.8,43.64721,-79.37933,,True,3.5,238,2022-12-05 06:18:17.038234-05:00,Chinese,,
"43.6495789,-79.3762096",Le Papillon On Front,277.1,43.64843,-79.37327,2.0,True,3.5,174,2022-12-05 06:18:17.038239-05:00,Venezuelan,Breakfast & Brunch,
"43.6495789,-79.3762096",Big Smoke Burger,7.6,43.649629,-79.3761458,2.0,True,3.5,83,2022-12-05 06:18:17.038244-05:00,Indian,,
"43.6495789,-79.3762096",Uncle Tony's,154.8,43.6486015,-79.3749695,2.0,True,4.0,73,2022-12-05 06:18:17.038249-05:00,Coffee Roasteries,,
"43.6495789,-79.3762096",Bob's Bulgogi,303.2,43.652139,-79.377507,1.0,True,4.0,84,2022-12-05 06:18:17.038254-05:00,Ramen,,
"43.6495789,-79.3762096",The Sultan's Tent & Cafe Moroc,260.3,43.64797,-79.37423,,True,3.0,326,2022-12-05 06:18:17.038259-05:00,Parks,,
"43.6495789,-79.3762096",Leña Restaurante,402.4,43.6517399,-79.38026,,True,3.5,275,2022-12-05 06:18:17.038265-05:00,Japanese,Sushi Bars,
"43.6495789,-79.3762096",Berczy Park,179.7,43.648123,-79.375241,3.0,True,4.5,17,2022-12-05 06:18:17.038271-05:00,Seafood,Seafood Markets,
"43.6495789,-79.3762096",Irish Embassy Pub & Grill,184.8,43.64807,-79.37712,2.0,True,3.0,150,2022-12-05 06:18:17.038276-05:00,Coffee Roasteries,,
"43.6495789,-79.3762096",Kniblets Cafe,43.6,43.6496623,-79.3767391,3.0,True,4.5,20,2022-12-05 06:18:17.038281-05:00,Mexican,,
"43.6495789,-79.3762096",Score on King,177.0,43.64977,-79.374,3.0,True,4.0,55,2022-12-05 06:18:17.038286-05:00,Japanese,Pubs,
"43.6495789,-79.3762096",LOUIX LOUIS,334.2,43.64988337311805,-79.38034190185242,,True,3.5,112,2022-12-05 06:18:17.038292-05:00,Botanical Gardens,Parks,
"43.6495789,-79.3762096",Bier Markt,332.2,43.647095161326,-79.373915180044,2.0,True,3.0,274,2022-12-05 06:18:17.038296-05:00,Japanese,Sushi Bars,
"43.6495789,-79.3762096",Sunset Grill,315.2,43.65138,-79.37925,2.0,True,3.5,153,2022-12-05 06:18:17.038302-05:00,Japanese,Pubs,
"43.6495789,-79.3762096",Planta Burger,290.4,43.65115,-79.37929,2.0,True,3.5,84,2022-12-05 06:18:17.038307-05:00,Japanese,Sushi Bars,
"43.6637,-79.400053",Yasu,274.9,43.66269,-79.40314,4.0,True,4.5,412,2022-12-05 06:18:17.412454-05:00,Burgers,,
"43.6637,-79.400053",Rasa,331.3,43.6627752,-79.4039682,2.0,True,4.5,312,2022-12-05 06:18:17.412518-05:00,Chicken Shop,,
"43.6637,-79.400053",Almond Butterfly Harbord Bakeshop & Cafe,282.2,43.6629326,-79.4033968,1.0,True,4.5,178,2022-12-05 06:18:17.412526-05:00,Burgers,,
"43.6637,-79.400053",Piano Piano,241.5,43.66299,-79.40289,,True,3.5,291,2022-12-05 06:18:17.412533-05:00,Canadian (New),,
"43.6637,-79.400053",Pig Out BBQ,210.3,43.66317,-79.40253,2.0,True,4.0,99,2022-12-05 06:18:17.412539-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.6637,-79.400053",The Dessert Kitchen,245.4,43.66276,-79.40273,2.0,True,3.5,103,2022-12-05 06:18:17.412546-05:00,Ramen,Noodles,
"43.6637,-79.400053",YGO Lab,282.2,43.6629326,-79.4033968,3.0,True,4.5,32,2022-12-05 06:18:17.412552-05:00,Chinese,Noodles,
"43.6637,-79.400053",Harbord House,362.7,43.6627853,-79.4043811,2.0,True,3.5,111,2022-12-05 06:18:17.412558-05:00,Bakeries,Korean,
"43.6637,-79.400053",Cora Pizza,209.7,43.66332,-79.40257,1.0,True,3.5,64,2022-12-05 06:18:17.412565-05:00,Sandwiches,,
"43.6637,-79.400053",Papa CEO King Slice,209.2,43.66327,-79.40255,1.0,True,3.5,68,2022-12-05 06:18:17.412571-05:00,Seafood,,
"43.6637,-79.400053",Dreyfus,269.5,43.66302,-79.40327,3.0,True,4.0,29,2022-12-05 06:18:17.412577-05:00,Tapas/Small Plates,Pizza,Desserts
"43.6637,-79.400053",Magic Noodle,306.4,43.66254,-79.40347,2.0,True,3.0,111,2022-12-05 06:18:17.412583-05:00,Breakfast & Brunch,Mexican,
"43.6637,-79.400053",The Innis Cafe,210.2,43.66556,-79.3995599,1.0,True,4.0,23,2022-12-05 06:18:17.412590-05:00,Museums,,
"43.6637,-79.400053",East of Brunswick Pub and Kitchen,340.9,43.66528,-79.40358,2.0,True,3.5,37,2022-12-05 06:18:17.412596-05:00,Dog Parks,Swimming Pools,
"43.6637,-79.400053",Pita Land,340.9,43.66528,-79.40358,2.0,True,4.5,11,2022-12-05 06:18:17.412602-05:00,Ramen,Noodles,
"43.6637,-79.400053",The Blue Chip Truck,407.1,43.66063,-79.39733,1.0,True,4.0,15,2022-12-05 06:18:17.412608-05:00,Vietnamese,,
"43.6637,-79.400053",Hot Dog Stand,98.9,43.66453,-79.39913,3.0,True,4.0,3,2022-12-05 06:18:17.412614-05:00,Cafes,,
"43.6637,-79.400053",Starbucks,99.4,43.6644455049444,-79.3993704052676,2.0,True,2.0,13,2022-12-05 06:18:17.412620-05:00,Ice Cream & Frozen Yogurt,,
"43.6637,-79.400053",Original Shawarma,454.2,43.66646628542539,-79.40420743230172,3.0,True,4.0,6,2022-12-05 06:18:17.412626-05:00,Mexican,,
"43.6637,-79.400053",Tim Hortons,474.8,43.66683,-79.40421,1.0,True,3.0,8,2022-12-05 06:18:17.412632-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.6637,-79.400053",Starbucks,98.9,43.66426,-79.4001,3.0,True,3.0,2,2022-12-05 06:18:17.412638-05:00,Caterers,Bakeries,Desserts
"43.6637,-79.400053",Café Reznikoff,197.8,43.6630851365273,-79.3977460577925,4.0,True,2.0,8,2022-12-05 06:18:17.412644-05:00,Pizza,,
"43.6637,-79.400053",Sid's Cafe,171.5,43.6624794,-79.3987503,3.0,True,2.5,2,2022-12-05 06:18:17.412650-05:00,Pizza,Salad,Fast Food
"43.6637,-79.400053",7-Eleven,466.9,43.6667449,-79.4040508,1.0,True,2.5,7,2022-12-05 06:18:17.412656-05:00,Pizza,Salad,Fast Food
"43.6637,-79.400053",Exchange Cafe,218.0,43.6652426408675,-79.3983799487957,2.0,True,2.0,5,2022-12-05 06:18:17.412661-05:00,Cafes,,
"43.6637,-79.400053",The Second Cup,433.2,43.66621,-79.40402,1.0,True,2.0,5,2022-12-05 06:18:17.412668-05:00,Sushi Bars,,
"43.6637,-79.400053",Sylvester's Cafe,322.5,43.66081,-79.40027,3.0,True,2.5,2,2022-12-05 06:18:17.412673-05:00,Golf,,
"43.6637,-79.400053",Wings & Things,340.9,43.66528,-79.40358,3.0,True,2.5,4,2022-12-05 06:18:17.412679-05:00,Filipino,,
"43.6637,-79.400053",Howard Ferguson Dining Hall,196.3,43.6628685,-79.3975906,3.0,True,1.0,1,2022-12-05 06:18:17.412685-05:00,Venezuelan,Breakfast & Brunch,
"43.6637,-79.400053",GSU Pub,322.5,43.66081,-79.40027,3.0,True,5.0,1,2022-12-05 06:18:17.412691-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.690903,-79.4375028",JR Sweets,271.4,43.6919708,-79.440538,1.0,True,4.5,9,2022-12-05 06:18:17.788454-05:00,Burgers,,
"43.690903,-79.4375028",Galo Do Sardinha Churrasqeira,362.8,43.6877675,-79.4387488,2.0,True,3.5,22,2022-12-05 06:18:17.788479-05:00,Chicken Shop,,
"43.690903,-79.4375028",Oakwood Pizzeria,264.0,43.68910753,-79.43965086,2.0,True,3.5,17,2022-12-05 06:18:17.788485-05:00,Burgers,,
"43.690903,-79.4375028",Pita Ikram,314.8,43.6922989,-79.4408569,2.0,True,2.5,18,2022-12-05 06:18:17.788490-05:00,Canadian (New),,
"43.690903,-79.4375028",Vegwood,339.6,43.692607,-79.441008,3.0,True,4.5,2,2022-12-05 06:18:17.788495-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.690903,-79.4375028",La Fiesta Catering Restaurant,342.9,43.69295,-79.44071,3.0,True,1.0,1,2022-12-05 06:18:17.788500-05:00,Ramen,Noodles,
"43.643253094827294,-79.41230469904167",Nadege,292.9,43.6458059426276,-79.4114097682563,,True,4.0,428,2022-12-05 06:18:18.388215-05:00,Burgers,,
"43.643253094827294,-79.41230469904167",Smoque N' Bones,300.0,43.6457027819391,-79.4107432752393,2.0,True,4.0,409,2022-12-05 06:18:18.388228-05:00,Chicken Shop,,
"43.643253094827294,-79.41230469904167",Oyster Boy,273.3,43.6452243474777,-79.4143338791601,,True,4.0,200,2022-12-05 06:18:18.388233-05:00,Burgers,,
"43.643253094827294,-79.41230469904167",iHalo Krunch,375.8,43.645972,-79.409531,2.0,True,4.0,348,2022-12-05 06:18:18.388237-05:00,Canadian (New),,
"43.643253094827294,-79.41230469904167",Mother Cocktail Bar,274.1,43.64524,-79.41435,,True,4.5,38,2022-12-05 06:18:18.388241-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.643253094827294,-79.41230469904167",Trinity Bellwoods Park,389.0,43.6461068791213,-79.41510040809104,3.0,True,4.5,93,2022-12-05 06:18:18.388245-05:00,Ramen,Noodles,
"43.643253094827294,-79.41230469904167",White Squirrel Coffee Shop,235.5,43.64535,-79.41234,1.0,True,4.0,104,2022-12-05 06:18:18.388249-05:00,Chinese,Noodles,
"43.643253094827294,-79.41230469904167",Terroni,423.1,43.6464,-79.40917,2.0,True,3.5,405,2022-12-05 06:18:18.388253-05:00,Bakeries,Korean,
"43.643253094827294,-79.41230469904167",Sud Forno,430.8,43.6463029979425,-79.4090037201832,2.0,True,4.0,165,2022-12-05 06:18:18.388256-05:00,Sandwiches,,
"43.643253094827294,-79.41230469904167",Fresh on Crawford,304.7,43.64519513603137,-79.41497666652931,2.0,True,3.5,188,2022-12-05 06:18:18.388260-05:00,Seafood,,
"43.643253094827294,-79.41230469904167",My Roti Place,168.6,43.64187,-79.41121,3.0,True,4.5,34,2022-12-05 06:18:18.388264-05:00,Tapas/Small Plates,Pizza,Desserts
"43.643253094827294,-79.41230469904167",King Rustic,162.1,43.6418019534315,-79.4121160358191,2.0,True,4.0,64,2022-12-05 06:18:18.388268-05:00,Breakfast & Brunch,Mexican,
"43.643253094827294,-79.41230469904167",Le Swan,296.2,43.6452699,-79.4149,3.0,True,4.5,51,2022-12-05 06:18:18.388271-05:00,Museums,,
"43.643253094827294,-79.41230469904167",Noce Restaurant,267.5,43.64552,-79.41132,,True,4.0,82,2022-12-05 06:18:18.388275-05:00,Dog Parks,Swimming Pools,
"43.643253094827294,-79.41230469904167",Jules Bistro,349.0,43.64502,-79.41592,,True,4.0,72,2022-12-05 06:18:18.388279-05:00,Ramen,Noodles,
"43.643253094827294,-79.41230469904167",UFO Restaurant,286.6,43.64391,-79.40889,2.0,True,4.5,56,2022-12-05 06:18:18.388283-05:00,Vietnamese,,
"43.643253094827294,-79.41230469904167",Pennies,12.5,43.64328,-79.41209,3.0,True,4.0,32,2022-12-05 06:18:18.388287-05:00,Cafes,,
"43.643253094827294,-79.41230469904167",The Done Right Inn,318.9,43.64571,-79.41045,1.0,True,4.5,42,2022-12-05 06:18:18.388291-05:00,Ice Cream & Frozen Yogurt,,
"43.643253094827294,-79.41230469904167",Loaded Pierogi,342.5,43.6458497542096,-79.4100153105222,2.0,True,4.0,71,2022-12-05 06:18:18.388294-05:00,Mexican,,
"43.643253094827294,-79.41230469904167",La Diperie,228.2,43.6452814,-79.4127336,1.0,True,3.5,50,2022-12-05 06:18:18.388298-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.643253094827294,-79.41230469904167",Morso Me,312.0,43.64295,-79.40845,2.0,True,4.5,21,2022-12-05 06:18:18.388302-05:00,Caterers,Bakeries,Desserts
"43.643253094827294,-79.41230469904167",Three Monks and a Duck,408.3,43.64605,-79.40897,3.0,True,4.0,79,2022-12-05 06:18:18.388306-05:00,Pizza,,
"43.643253094827294,-79.41230469904167",Hooky's Fish and Chips,248.5,43.64543,-79.41164,2.0,True,4.0,43,2022-12-05 06:18:18.388309-05:00,Pizza,Salad,Fast Food
"43.643253094827294,-79.41230469904167",NaiNai Noodles,305.8,43.64287659004824,-79.4085401467018,3.0,True,4.5,21,2022-12-05 06:18:18.388313-05:00,Pizza,Salad,Fast Food
"43.643253094827294,-79.41230469904167",Matty’s Patty’s Burger Club,229.3,43.6452257,-79.4126735,2.0,True,3.5,55,2022-12-05 06:18:18.388317-05:00,Cafes,,
"43.643253094827294,-79.41230469904167",Nana,477.9,43.6462178971393,-79.4080042323735,2.0,True,3.5,191,2022-12-05 06:18:18.388321-05:00,Sushi Bars,,
"43.643253094827294,-79.41230469904167",Fonda Lola,388.7,43.64484,-79.41658,2.0,True,3.5,121,2022-12-05 06:18:18.388325-05:00,Golf,,
"43.643253094827294,-79.41230469904167",Dufflet Pastries,452.3,43.64616262951342,-79.40837662949052,2.0,True,3.5,73,2022-12-05 06:18:18.388328-05:00,Filipino,,
"43.643253094827294,-79.41230469904167",Thai Elephant,404.6,43.64597,-79.40897,2.0,True,3.5,109,2022-12-05 06:18:18.388332-05:00,Venezuelan,Breakfast & Brunch,
"43.643253094827294,-79.41230469904167",Naan and Chai,440.2,43.646337,-79.4088734,3.0,True,4.0,37,2022-12-05 06:18:18.388336-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.643253094827294,-79.41230469904167",Greek & Co,344.4,43.6460181811752,-79.4103759327705,2.0,True,3.0,119,2022-12-05 06:18:18.388339-05:00,Comfort Food,Bars,Canadian (New)
"43.643253094827294,-79.41230469904167",Cumbrae's,436.0,43.6464,-79.4089599,,True,4.0,34,2022-12-05 06:18:18.388343-05:00,Barbeque,Japanese,
"43.643253094827294,-79.41230469904167",Cafe 23,404.6,43.646218647782,-79.4093904832141,3.0,True,4.5,22,2022-12-05 06:18:18.388347-05:00,Barbeque,Japanese,
"43.643253094827294,-79.41230469904167",Banu,476.1,43.64617,-79.40801,2.0,True,3.0,140,2022-12-05 06:18:18.388351-05:00,Canadian (New),,
"43.643253094827294,-79.41230469904167",Tanto,339.9,43.6448927,-79.4158699,,True,4.0,39,2022-12-05 06:18:18.388354-05:00,Ramen,Noodles,
"43.643253094827294,-79.41230469904167",cannoli CRUNCH,312.0,43.64295,-79.40845,3.0,True,4.5,11,2022-12-05 06:18:18.388358-05:00,Chinese,,
"43.643253094827294,-79.41230469904167",Stanley Park,244.5,43.64235,-79.40924,3.0,True,4.0,18,2022-12-05 06:18:18.388362-05:00,Venezuelan,Breakfast & Brunch,
"43.643253094827294,-79.41230469904167",Hugs and Sarcasm,315.3,43.6457619092439,-79.4104793334332,2.0,True,3.5,36,2022-12-05 06:18:18.388366-05:00,Indian,,
"43.643253094827294,-79.41230469904167",Squirly's,418.0,43.646,-79.40881,2.0,True,3.5,56,2022-12-05 06:18:18.388369-05:00,Coffee Roasteries,,
"43.643253094827294,-79.41230469904167",Thai Room King West,133.5,43.6422885,-79.4113172,3.0,True,3.0,25,2022-12-05 06:18:18.388373-05:00,Ramen,,
"43.643253094827294,-79.41230469904167",Agora,227.5,43.6452833329725,-79.4126565009356,3.0,True,4.5,9,2022-12-05 06:18:18.388377-05:00,Parks,,
"43.643253094827294,-79.41230469904167",The Roasted Nut,337.1,43.6460553280619,-79.410707205534,3.0,True,4.5,10,2022-12-05 06:18:18.388381-05:00,Japanese,Sushi Bars,
"43.643253094827294,-79.41230469904167",Tatsu Sushi,442.2,43.6460903,-79.4084701,3.0,True,5.0,7,2022-12-05 06:18:18.388385-05:00,Seafood,Seafood Markets,
"43.643253094827294,-79.41230469904167",Tim Hortons,123.8,43.64224,-79.41243,1.0,True,4.0,8,2022-12-05 06:18:18.388389-05:00,Coffee Roasteries,,
"43.643253094827294,-79.41230469904167",Pizza Nova,151.6,43.6419487292642,-79.4117577168631,1.0,True,3.5,15,2022-12-05 06:18:18.388392-05:00,Mexican,,
"43.643253094827294,-79.41230469904167",Lemon Tree S&S,338.6,43.64600379140781,-79.4105001,3.0,True,5.0,6,2022-12-05 06:18:18.388396-05:00,Japanese,Pubs,
"43.643253094827294,-79.41230469904167",Silk Road Lounge & Restaurant,365.8,43.6450426,-79.4161189,3.0,True,4.5,8,2022-12-05 06:18:18.388400-05:00,Botanical Gardens,Parks,
"43.643253094827294,-79.41230469904167",Bibab Express,168.6,43.6418686,-79.4112091,2.0,True,3.5,12,2022-12-05 06:18:18.388404-05:00,Japanese,Sushi Bars,
"43.643253094827294,-79.41230469904167",Ice Cream By Nadege,306.8,43.64594,-79.41143,3.0,True,4.5,5,2022-12-05 06:18:18.388408-05:00,Japanese,Pubs,
"43.643253094827294,-79.41230469904167",Woolshed Coffee,71.3,43.6436669,-79.41162853008785,3.0,True,5.0,2,2022-12-05 06:18:18.388411-05:00,Japanese,Sushi Bars,
"43.6596299,-79.4799176",JP Sushi,68.3,43.66029,-79.47985,2.0,True,4.0,32,2022-12-05 06:18:19.076362-05:00,Burgers,,
"43.6596299,-79.4799176",Buddha Pie,73.8,43.66027,-79.47976,2.0,True,3.5,53,2022-12-05 06:18:19.076394-05:00,Chicken Shop,,
"43.6596299,-79.4799176",RGLR Coffee,79.4,43.66009,-79.48062,3.0,True,4.5,12,2022-12-05 06:18:19.076400-05:00,Burgers,,
"43.6596299,-79.4799176",Westwood Grill,40.2,43.65995,-79.4796,2.0,True,3.0,53,2022-12-05 06:18:19.076405-05:00,Canadian (New),,
"43.6596299,-79.4799176",Shawarma Boys,39.4,43.6599769518833,-79.4798190146685,3.0,True,4.0,5,2022-12-05 06:18:19.076411-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.6596299,-79.4799176",West End Waffles And Scoops,24.2,43.65979996226313,-79.47973029527763,3.0,True,3.0,1,2022-12-05 06:18:19.076417-05:00,Ramen,Noodles,
"43.6608333,-79.43166666666667",Bakerbots Baking,313.0,43.66171,-79.42786,1.0,True,4.0,311,2022-12-05 06:18:19.565432-05:00,Burgers,,
"43.6608333,-79.43166666666667",The Common II,21.7,43.6609192,-79.4313965,1.0,True,4.0,41,2022-12-05 06:18:19.565464-05:00,Chicken Shop,,
