lat-long,name,distance,latitude,longitude,address,price,is_closed,rating,rating_count,my_timestamp,cat1_alias,cat1_title,cat2_alias,cat2_title,cat3_alias,cat3_title
"43.663722,-79.380288",Four Four South Village,312.7902569799034,43.6622887692154,-79.3836339335004,"['474 Yonge Street', 'Toronto, ON M4Y 1A1', 'Canada']",,False,3.5,113,2022-12-05 04:14:46.329961,cafes,Cafes,,,,
"43.663722,-79.380288",Egg Club Wellesley,305.4720539573997,43.6642,-79.38389,"['531 Yonge Street', 'Toronto, ON M4Y 1Y5', 'Canada']",$,False,4.5,27,2022-12-05 04:14:46.329968,sushi,Sushi Bars,,,,
"43.663722,-79.380288",The Churchmouse: A Firkin Pub,99.53303049223804,43.6646112519968,-79.3801465109641,"['475 Church Street', 'Toronto, ON M4Y 2C5', 'Canada']",$$,False,3.5,80,2022-12-05 04:14:46.329974,golf,Golf,,,,
"43.663722,-79.380288",North of Brooklyn Pizzeria,74.53489690886188,43.6643898,-79.3803681,"['469 Church Street', 'Toronto, ON M4Y 2C5', 'Canada']",$$,False,3.0,87,2022-12-05 04:14:46.329981,filipino,Filipino,,,,
"43.663722,-79.380288",O'Grady's Restaurant,88.94312095046398,43.664469851766,-79.38068029524,"['518 Church Street', 'Toronto, ON M4Y 2C8', 'Canada']",$$,False,3.0,130,2022-12-05 04:14:46.329988,venezuelan,Venezuelan,breakfast_brunch,Breakfast & Brunch,,
"43.663722,-79.380288",Indian Roti House,79.4495811802111,43.6644707,-79.380043,"['471 Church Street', 'Toronto, ON M4Y 2C5', 'Canada']",$$,False,3.5,43,2022-12-05 04:14:46.329994,mideastern,Middle Eastern,diners,Diners,breakfast_brunch,Breakfast & Brunch
"43.663722,-79.380288",Pegasus On Church,154.85268812422066,43.6651115,-79.3804169,"['489B Church Street', 'Toronto, ON M4Y 2C6', 'Canada']",$$,False,4.0,29,2022-12-05 04:14:46.330001,comfortfood,Comfort Food,bars,Bars,newcanadian,Canadian (New)
"43.663722,-79.380288",Starbucks,142.22565425938942,43.66501,-79.38039,"['485 Church Street', 'Toronto, ON M4Y 2C6', 'Canada']",$$,False,4.0,29,2022-12-05 04:14:46.330008,bbq,Barbeque,japanese,Japanese,,
"43.663722,-79.380288",Lebanon Express,356.45615175247593,43.66106,-79.38272,"['439 Yonge Street', 'Toronto, ON M5B 1T3', 'Canada']",$,False,4.0,80,2022-12-05 04:14:46.330014,bbq,Barbeque,japanese,Japanese,,
"43.663722,-79.380288",The Halal Guys,368.12532486472185,43.66514142692777,-79.3844225372604,"['563 Yonge St', 'Toronto, ON M4Y 1Z2', 'Canada']",$$,False,3.0,264,2022-12-05 04:14:46.330022,newcanadian,Canadian (New),,,,
"43.663722,-79.380288",Cuppa Tea,257.4529509068932,43.66162,-79.38153,"['20 Carlton Street', 'Toronto, ON M5B 2H5', 'Canada']",,False,3.0,92,2022-12-05 04:14:46.330351,ramen,Ramen,noodles,Noodles,,
"43.663722,-79.380288",Glad Day Bookshop,190.5551361350552,43.6653978,-79.3807835,"['499 Church Street', 'Toronto, ON M4Y 2C6', 'Canada']",$$,False,4.0,22,2022-12-05 04:14:46.330363,chinese,Chinese,,,,
"43.663722,-79.380288",Black Bear Espresso,292.5568386046766,43.66115,-79.38159,"['25 Carlton Street', 'Toronto, ON M5B 1L4', 'Canada']",$$,False,4.0,45,2022-12-05 04:14:46.330370,venezuelan,Venezuelan,breakfast_brunch,Breakfast & Brunch,,
"43.663722,-79.380288",Loaded Pierogi,113.17541235612012,43.6647044094439,-79.3806558570915,"['524 Church Street', 'Toronto, ON M4Y 1C5', 'Canada']",$$,False,4.0,26,2022-12-05 04:14:46.330376,indpak,Indian,,,,
"43.663722,-79.380288",Crews & Tangos,56.25044435409463,43.66421,-79.3805299,"['508 Church Street', 'Toronto, ON M4Y 2C8', 'Canada']",$$,False,2.5,92,2022-12-05 04:14:46.330382,coffeeroasteries,Coffee Roasteries,,,,
"43.663722,-79.380288",The Fry,338.89007264800347,43.6642528082569,-79.3844366446137,"['544 Yonge Street', 'Toronto, ON M4Y 1Y8', 'Canada']",$$,False,3.5,78,2022-12-05 04:14:46.330390,ramen,Ramen,,,,
"43.663722,-79.380288",Diyijia,309.60930813803503,43.66345,-79.38416,"['512 Yonge Street', 'Toronto, ON M4Y 1X9', 'Canada']",$$,False,3.5,44,2022-12-05 04:14:46.330398,parks,Parks,,,,
"43.663722,-79.380288",Buddies In Bad Times Theatre,220.61555541331344,43.66331,-79.38302,"['12 Alexander St', 'Toronto, ON M4Y 1B4', 'Canada']",$,False,4.0,21,2022-12-05 04:14:46.330405,japanese,Japanese,sushi,Sushi Bars,,
"43.663722,-79.380288",Daily Sushi Japanese Restaurant,257.4529509068932,43.66162,-79.38153,"['20 Carlton Street', 'Toronto, ON M5B 2H5', 'Canada']",$$,False,3.0,67,2022-12-05 04:14:46.330411,seafood,Seafood,seafoodmarkets,Seafood Markets,,
"43.663722,-79.380288",Church Street Garage,82.37075257632921,43.6644627647038,-79.3802943164838,"['477 Church Street', 'Toronto, ON M4Y 2C6', 'Canada']",$$,False,3.0,68,2022-12-05 04:14:46.330417,coffeeroasteries,Coffee Roasteries,,,,
"43.663722,-79.380288",TRU TEA  初茶,288.0686065178084,43.6612685453425,-79.381438,"['25 Carlton Street', 'Toronto, ON M5B 1S2', 'Canada']",,False,4.0,33,2022-12-05 04:14:46.330423,mexican,Mexican,,,,
"43.663722,-79.380288",Golden Diner Family Restaurant,288.46459376515384,43.66203,-79.37732,"['105 Carlton Street', 'Toronto, ON M5B 1M1', 'Canada']",$$,False,3.5,46,2022-12-05 04:14:46.330428,japanese,Japanese,pubs,Pubs,,
"43.663722,-79.380288",Pride Toronto,204.87529862897847,43.66548,-79.3811,"['65 Wellesley St E', 'Toronto, ON M4Y 1G7', 'Canada']",,False,4.5,13,2022-12-05 04:14:46.330434,gardens,Botanical Gardens,parks,Parks,,
"43.663722,-79.380288",Red Rocket Coffee,471.32105659324816,43.666640926547,-79.3760392324478,"['154 Wellesley Street E', 'Toronto, ON M7A 1A5', 'Canada']",$$,False,4.0,55,2022-12-05 04:14:46.330439,japanese,Japanese,sushi,Sushi Bars,,
"43.663722,-79.380288",The Cherie  Bistro,163.62467104721765,43.66512696886883,-79.3808928,"['538 Church Street', 'Toronto, ON M4Y 2E1', 'Canada']",,False,4.0,21,2022-12-05 04:14:46.330444,japanese,Japanese,pubs,Pubs,,
"43.663722,-79.380288",Hangry Burger,362.13160351737315,43.66092,-79.38266,"['437 Yonge Street', 'Toronto, ON M5B 1T3', 'Canada']",$$,False,4.0,32,2022-12-05 04:14:46.330450,japanese,Japanese,sushi,Sushi Bars,,
"43.657763,-79.389165",Sansotei Ramen,376.0641585984851,43.655,-79.38643,"['179 Dundas Street W', 'Toronto, ON M5G 1Z8', 'Canada']",$$,False,4.0,925,2022-12-05 04:14:46.755147,burgers,Burgers,,,,
"43.657763,-79.389165",Tsujiri,414.06151199202475,43.6552918174341,-79.3853147814892,"['147 Dundas Street', 'Toronto, ON M5G 1P5', 'Canada']",$$,False,4.0,588,2022-12-05 04:14:46.755415,chickenshop,Chicken Shop,,,,
"43.657763,-79.389165",Japango,432.16368703515445,43.6551,-79.38524,"['122 Elizabeth Street', 'Toronto, ON M5G 1P5', 'Canada']",$$,False,3.5,709,2022-12-05 04:14:46.755423,burgers,Burgers,,,,
"43.657763,-79.389165",Poke Guys,458.3645391050095,43.65484,-79.38517,"['112 Elizabeth Street', 'Unit 1', 'Toronto, ON M5G 1P5', 'Canada']",$$,False,4.0,369,2022-12-05 04:14:46.755430,newcanadian,Canadian (New),,,,
"43.657763,-79.389165",Koh Lipe,404.85474038981516,43.65586,-79.39347,"['35 Baldwin Street', 'Toronto, ON M5T 1L1', 'Canada']",$$,False,4.0,232,2022-12-05 04:14:46.755437,japanese,Japanese,sushi,Sushi Bars,tapasmallplates,Tapas/Small Plates
"43.657763,-79.389165",Jimmy's Coffee,300.5254489206717,43.65845826670497,-79.385555,"['84 Gerrard Street W', 'Toronto, ON M5G', 'Canada']",$,False,4.0,151,2022-12-05 04:14:46.755443,ramen,Ramen,noodles,Noodles,,
"43.657763,-79.389165",Arctic Bites,368.36779131947515,43.6559732437016,-79.3930182046491,"['21 Baldwin Street', 'Toronto, ON M5T 1L1', 'Canada']",$,False,4.0,280,2022-12-05 04:14:46.755450,chinese,Chinese,noodles,Noodles,,
"43.657763,-79.389165",Rolltation,360.39903992587983,43.65477,-79.3874,"['207 Dundas Street W', 'Toronto, ON M5G 1C8', 'Canada']",$$,False,4.0,223,2022-12-05 04:14:46.755457,bakeries,Bakeries,korean,Korean,,
"43.657763,-79.389165",Light Cafe,371.27778679345784,43.65594,-79.393,"['23 Baldwin Street', 'Ground Unit', 'Toronto, ON M5T 1L1', 'Canada']",$$,False,4.0,241,2022-12-05 04:14:46.755463,sandwiches,Sandwiches,,,,
"43.657763,-79.389165",Omai Restaurant,337.2432460484341,43.6561,-79.39234,"['3 Baldwin Street', 'Toronto, ON M5T 1L1', 'Canada']",$$,False,4.0,118,2022-12-05 04:14:46.755469,seafood,Seafood,,,,
"43.657763,-79.389165",Gyubee Japanese Grill - Dundas,393.4109960373616,43.6551427,-79.3857634,"['157 Dundas St W', 'Toronto, ON M5B 1E4', 'Canada']",$$$,False,4.5,145,2022-12-05 04:14:46.755476,tapasmallplates,Tapas/Small Plates,pizza,Pizza,desserts,Desserts
"43.657763,-79.389165",Lai Wah Heen,419.7166147160547,43.6546713,-79.386172,"['108 Chestnut Street', 'Toronto, ON M5G 1R3', 'Canada']",$$$,False,3.5,224,2022-12-05 04:14:46.755482,breakfast_brunch,Breakfast & Brunch,mexican,Mexican,,
"43.657763,-79.389165",Gyugyuya,376.7101486984601,43.65497,-79.38638,"['177 Dundas Street W', 'Toronto, ON M5G 1C7', 'Canada']",$$,False,3.5,228,2022-12-05 04:14:46.755489,museums,Museums,,,,
"43.657763,-79.389165",Carbonic Coffee,409.10084413001135,43.65584,-79.39348,"['37 Baldwin Street', 'Toronto, ON M5T 1L1', 'Canada']",$,False,4.0,94,2022-12-05 04:14:46.755495,dog_parks,Dog Parks,swimmingpools,Swimming Pools,,
"43.657763,-79.389165",Est West Cafe,187.2454825810854,43.65901,-79.39115,"['700 University Ave', 'Toronto, ON M5G 1Z5', 'Canada']",$,False,4.0,62,2022-12-05 04:14:46.755502,ramen,Ramen,noodles,Noodles,,
"43.657763,-79.389165",Kimchi Korea House,413.3722678213225,43.65515,-79.38539,"['149 Dundas Street W', 'Toronto, ON M5G 1C6', 'Canada']",$$,False,3.5,287,2022-12-05 04:14:46.755508,vietnamese,Vietnamese,,,,
"43.657763,-79.389165",The Host Fine Indian Cuisine,267.7351061596067,43.6567086,-79.386173,"['87 Elm Street', 'Toronto, ON M5G 0A8', 'Canada']",$$,False,3.5,127,2022-12-05 04:14:46.755514,cafes,Cafes,,,,
"43.657763,-79.389165",Yueh Tung Restaurant,437.3502253173576,43.6550882011083,-79.3851792651491,"['126 Elizabeth Street', 'Toronto, ON M5G 1P5', 'Canada']",$$,False,3.5,220,2022-12-05 04:14:46.755521,icecream,Ice Cream & Frozen Yogurt,,,,
"43.657763,-79.389165",The Poké Box,187.2454825810854,43.6588089,-79.3909892,"['700 University Avenue', 'Toronto, ON M5G 1X6', 'Canada']",$$,False,4.5,23,2022-12-05 04:14:46.755527,mexican,Mexican,,,,
"43.657763,-79.389165",Charidise,384.12265727692966,43.65592,-79.39315,"['27 Baldwin Street', 'Toronto, ON M5T 1L1', 'Canada']",$$,False,3.5,209,2022-12-05 04:14:46.755534,gluten_free,Gluten-Free,bakeries,Bakeries,customcakes,Custom Cakes
"43.657763,-79.389165",1915 Lan Zhou Ramen,370.00267521215267,43.654965,-79.3866757,"['185 Dundas Street W', 'Toronto, ON M5G 1C7', 'Canada']",$,False,3.5,116,2022-12-05 04:14:46.755540,catering,Caterers,bakeries,Bakeries,desserts,Desserts
"43.657763,-79.389165",Sin & Redemption,396.2156110627048,43.654708,-79.3917,"['136 McCaul Street', 'Toronto, ON M5T 1W2', 'Canada']",$$,False,3.5,202,2022-12-05 04:14:46.755546,pizza,Pizza,,,,
"43.657763,-79.389165",Neo Coffee Bar,361.9638361975458,43.66013,-79.38583,"['770 Bay Street', 'Unit 3', 'Toronto, ON M5G 0A6', 'Canada']",,False,4.0,58,2022-12-05 04:14:46.755552,pizza,Pizza,salad,Salad,hotdogs,Fast Food
"43.657763,-79.389165",Hong Shing Chinese Restaurant,364.9266574764084,43.65491,-79.38683,"['195 Dundas Street W', 'Toronto, ON M5G 1C7', 'Canada']",$$,False,3.5,196,2022-12-05 04:14:46.755558,pizza,Pizza,salad,Salad,hotdogs,Fast Food
"43.657763,-79.389165",Midi Bistro,330.55856524318006,43.65582,-79.39224,"['168 McCaul Street', 'Toronto, ON M5T 1W4', 'Canada']",$$,False,3.5,107,2022-12-05 04:14:46.755564,cafes,Cafes,,,,
"43.657763,-79.389165",Kenzo Ramen,420.11078379894593,43.65564,-79.3848299,"['138 Dundas Street W', 'Toronto, ON M5G 1C3', 'Canada']",$$,False,3.0,262,2022-12-05 04:14:46.755570,sushi,Sushi Bars,,,,
"43.657763,-79.389165",Mercatto,298.5776862443378,43.66018257611177,-79.38755551742875,"['101 College Street', 'Toronto, ON M5G 1L7', 'Canada']",$$,False,3.5,87,2022-12-05 04:14:46.755577,golf,Golf,,,,
"43.657763,-79.389165",Café La Gaffe,376.9761215002804,43.65621,-79.3932899,"['24 Baldwin Street', 'Toronto, ON M5T 1L2', 'Canada']",$$,False,3.5,123,2022-12-05 04:14:46.755583,filipino,Filipino,,,,
"43.657763,-79.389165",Starbucks,136.93389697753912,43.65737,-79.38744,"['555 University Avenue', 'Toronto, ON M5G 1X8', 'Canada']",$$,False,4.5,16,2022-12-05 04:14:46.755590,venezuelan,Venezuelan,breakfast_brunch,Breakfast & Brunch,,
"43.657763,-79.389165",Hattendo,346.35477976480274,43.65597,-79.39264,"['13 Baldwin St', 'Toronto, ON M5T 1L1', 'Canada']",$,False,3.5,86,2022-12-05 04:14:46.755596,mideastern,Middle Eastern,diners,Diners,breakfast_brunch,Breakfast & Brunch
"43.657763,-79.389165",Valens Restaurant,358.5992839148762,43.65599,-79.39285,"['19 Baldwin Street', 'Toronto, ON M5T 1L1', 'Canada']",$$,False,3.5,86,2022-12-05 04:14:46.755602,comfortfood,Comfort Food,bars,Bars,newcanadian,Canadian (New)
"43.657763,-79.389165",Yang Teashop,374.0051761087307,43.65496,-79.3865299,"['183 Dundas Street W', 'Toronto, ON M5G 1C7', 'Canada']",$,False,3.5,81,2022-12-05 04:14:46.755607,bbq,Barbeque,japanese,Japanese,,
"43.657763,-79.389165",Panpan Noodle Bar,371.27778679345784,43.65594,-79.393,"['23 Baldwin Street', '2nd Floor', 'Toronto, ON M5T 1L1', 'Canada']",$,False,3.5,70,2022-12-05 04:14:46.755614,bbq,Barbeque,japanese,Japanese,,
"43.657763,-79.389165",Bapbo Korean Restaurant,415.591007305024,43.65563,-79.3849,"['142 Dundas Street W', 'Toronto, ON M5G 1C3', 'Canada']",$$,False,3.0,162,2022-12-05 04:14:46.755620,newcanadian,Canadian (New),,,,
"43.657763,-79.389165",Kyoto House Japanese Restaurant,418.02974100223514,43.65517,-79.38529,"['143 Dundas St W', 'Toronto, ON M5G', 'Canada']",$$,False,3.0,310,2022-12-05 04:14:46.756119,ramen,Ramen,noodles,Noodles,,
"43.657763,-79.389165",Cafe Plenty,332.9156156901627,43.6548119,-79.3897476,"['250 Dundas Street W', 'Toronto, ON M5T 2Z5', 'Canada']",$,False,4.0,37,2022-12-05 04:14:46.756132,chinese,Chinese,,,,
"43.657763,-79.389165",Bread & Bowl,204.59072836777915,43.6562796349288,-79.3906696121643,"['2 Murray Street', 'Toronto, ON M5G 1X5', 'Canada']",$$,False,3.5,38,2022-12-05 04:14:46.756138,venezuelan,Venezuelan,breakfast_brunch,Breakfast & Brunch,,
"43.657763,-79.389165",Soya Mandarin Kitchen,393.32280445325625,43.65588,-79.39329,"['31 Baldwin Street', 'Toronto, ON M5T 1L1', 'Canada']",,False,4.5,27,2022-12-05 04:14:46.756144,indpak,Indian,,,,
"43.657763,-79.389165",Avenue Café + Bistro,300.46864201479633,43.6551,-79.38902,"['480 University Avenue', 'Toronto, ON M5G 1V2', 'Canada']",$$,False,4.0,36,2022-12-05 04:14:46.756150,coffeeroasteries,Coffee Roasteries,,,,
"43.657763,-79.389165",Jimmy's Coffee,336.67558663523863,43.6557260185277,-79.3922613188624,"['166 McCaul Street', 'Toronto, ON M5T 1W4', 'Canada']",$,False,4.0,25,2022-12-05 04:14:46.756156,ramen,Ramen,,,,
"43.657763,-79.389165",Wah Too Seafood Restaurant,370.26111896031637,43.6547399,-79.3872,"['58 Centre Avenue', 'Toronto, ON M5G 1R5', 'Canada']",$$,False,4.0,31,2022-12-05 04:14:46.756162,parks,Parks,,,,
"43.657763,-79.389165",Matagali Restaurant,356.6839032079849,43.65699,-79.38486,"['69 Elm Street', 'Toronto, ON M5G 1H2', 'Canada']",$$,False,3.5,55,2022-12-05 04:14:46.756169,japanese,Japanese,sushi,Sushi Bars,,
"43.657763,-79.389165",Maezo Indian Cuisine,326.58586977286535,43.65481,-79.38975,"['102-250 Dundas Street W', 'Toronto, ON M5T 2Z6', 'Canada']",,False,5.0,10,2022-12-05 04:14:46.756175,seafood,Seafood,seafoodmarkets,Seafood Markets,,
"43.657763,-79.389165",Silk Road Kabob House,367.1345534658208,43.6598162518779,-79.3855910264369,"['736 Bay Street', 'Toronto, ON M5G 2J8', 'Canada']",$,False,4.0,36,2022-12-05 04:14:46.756181,coffeeroasteries,Coffee Roasteries,,,,
"43.657763,-79.389165",New Treasure,381.8703123535144,43.65554,-79.38549,"['150 Dundas Street W', 'Toronto, ON M5G 1C6', 'Canada']",$,False,3.5,64,2022-12-05 04:14:46.756187,mexican,Mexican,,,,
"43.657763,-79.389165",Evergreen Thai Restaurant,378.72406720762075,43.65501,-79.3863499,"['175 Dundas Street W', 'Toronto, ON M5G 1C7', 'Canada']",$$,False,3.0,80,2022-12-05 04:14:46.756193,japanese,Japanese,pubs,Pubs,,
"43.657763,-79.389165",Kuni Sushi Ya,365.3246725494062,43.65628,-79.3931099,"['20 Baldwin St', 'Toronto, ON M5T 1L2', 'Canada']",$$,False,3.0,117,2022-12-05 04:14:46.756199,gardens,Botanical Gardens,parks,Parks,,
"43.657763,-79.389165",Pho Orchid,389.9374835744957,43.6550299,-79.3861,"['124 Chestnut Street', 'Toronto, ON M5G', 'Canada']",$,False,2.5,124,2022-12-05 04:14:46.756205,japanese,Japanese,sushi,Sushi Bars,,
"43.657763,-79.389165",FLOCK rotisserie + greens,178.04132241823623,43.6593533,-79.3894224,"['661 University Avenue', 'Toronto, ON M5G 1M1', 'Canada']",$$,False,3.5,18,2022-12-05 04:14:46.756211,japanese,Japanese,pubs,Pubs,,
"43.657763,-79.389165",Sushi & Bento,365.52420428641517,43.65493,-79.38666,"['187 Dundas Street W', 'Toronto, ON M5G 1C7', 'Canada']",$$,False,2.5,81,2022-12-05 04:14:46.756217,japanese,Japanese,sushi,Sushi Bars,,
"43.656729,-79.382736",GB Hand-pulled Noodles,78.48210546860933,43.65669,-79.38385,"['66 Edward Street', 'Toronto, ON M5G 1C9', 'Canada']",$$,False,4.0,569,2022-12-05 04:14:47.421513,burgers,Burgers,,,,
"43.656729,-79.382736",Blaze Pizza,217.7796231574596,43.6565313336776,-79.3800427473602,"['10 Dundas Street East', '#124', 'Toronto, ON M5B 2G9', 'Canada']",$$,False,4.5,578,2022-12-05 04:14:47.421542,chickenshop,Chicken Shop,,,,
"43.656729,-79.382736",Uncle Tetsu's Japanese Cheesecake,67.8887692364549,43.65621790363862,-79.3831976136809,"['598 Bay Street', 'Toronto, ON M5G 1M5', 'Canada']",$,False,3.5,1158,2022-12-05 04:14:47.421548,burgers,Burgers,,,,
"43.656729,-79.382736",Salad King Restaurant,120.74270111274144,43.65766,-79.38164,"['340 Yonge Street', 'Toronto, ON M5B 1R8', 'Canada']",$$,False,3.5,1013,2022-12-05 04:14:47.421553,newcanadian,Canadian (New),,,,
"43.656729,-79.382736",Sansotei Ramen,355.8693090839165,43.655,-79.38643,"['179 Dundas Street W', 'Toronto, ON M5G 1Z8', 'Canada']",$$,False,4.0,925,2022-12-05 04:14:47.421558,japanese,Japanese,sushi,Sushi Bars,tapasmallplates,Tapas/Small Plates
"43.656729,-79.382736",The Queen And Beaver Public House,82.12766739073525,43.65734,-79.38334,"['35 Elm Street', 'Toronto, ON M5G 1H1', 'Canada']",$$,False,4.0,404,2022-12-05 04:14:47.421563,ramen,Ramen,noodles,Noodles,,
"43.656729,-79.382736",JOEY Eaton Centre,111.90706057052137,43.6558708964233,-79.382009190213,"['1 Dundas St W', 'Toronto, ON M5G 1Z3', 'Canada']",$$,False,3.5,526,2022-12-05 04:14:47.421569,chinese,Chinese,noodles,Noodles,,
"43.656729,-79.382736",Banh Mi Boys,268.6193429672479,43.6590974,-79.3820781,"['399 Yonge Street', 'Toronto, ON M5B', 'Canada']",$,False,4.0,508,2022-12-05 04:14:47.421574,bakeries,Bakeries,korean,Korean,,
"43.656729,-79.382736",Barberian's Steak House,108.22636118787635,43.6576,-79.38212,"['7 Elm Street', 'Toronto, ON M5G 1H1', 'Canada']",$$$$,False,4.0,304,2022-12-05 04:14:47.421579,sandwiches,Sandwiches,,,,
"43.656729,-79.382736",Tsujiri,261.8746333888239,43.6552918174341,-79.3853147814892,"['147 Dundas Street', 'Toronto, ON M5G 1P5', 'Canada']",$$,False,4.0,588,2022-12-05 04:14:47.421585,seafood,Seafood,,,,
"43.656729,-79.382736",Adega Restaurante,75.9289888086432,43.65732,-79.38323,"['33 Elm St', 'Toronto, ON M5G 1H1', 'Canada']",$$$,False,4.0,157,2022-12-05 04:14:47.421590,tapasmallplates,Tapas/Small Plates,pizza,Pizza,desserts,Desserts
"43.656729,-79.382736",Poke Guys,289.85760905391015,43.65484,-79.38517,"['112 Elizabeth Street', 'Unit 1', 'Toronto, ON M5G 1P5', 'Canada']",$$,False,4.0,369,2022-12-05 04:14:47.421595,breakfast_brunch,Breakfast & Brunch,mexican,Mexican,,
"43.656729,-79.382736",Japango,276.84456227559735,43.6551,-79.38524,"['122 Elizabeth Street', 'Toronto, ON M5G 1P5', 'Canada']",$$,False,3.5,709,2022-12-05 04:14:47.421600,museums,Museums,,,,
"43.656729,-79.382736",The Senator,320.2991263055549,43.65574,-79.37896,"['249 Victoria Street', 'Toronto, ON M5B 1T8', 'Canada']",$$,False,4.0,488,2022-12-05 04:14:47.421605,dog_parks,Dog Parks,swimmingpools,Swimming Pools,,
"43.656729,-79.382736",Chatime - Dundas,200.28700496323376,43.65567,-79.38466,"['132 Dundas Street W', 'Toronto, ON M5G 1C3', 'Canada']",$$,False,3.5,322,2022-12-05 04:14:47.421610,ramen,Ramen,noodles,Noodles,,
"43.656729,-79.382736",Donatello Restaurant,97.54129104066764,43.657425,-79.383474,"['37 Elm Street', 'Toronto, ON M5G 1H1', 'Canada']",$$$,False,4.0,177,2022-12-05 04:14:47.421615,vietnamese,Vietnamese,,,,
"43.656729,-79.382736",Basil Box,175.67768373624298,43.6579,-79.38116,"['351 Yonge Street', 'Toronto, ON M5B 1S1', 'Canada']",$$,False,4.0,186,2022-12-05 04:14:47.421620,cafes,Cafes,,,,
"43.656729,-79.382736",Chipotle Mexican Grill,151.08440844498006,43.65687204129381,-79.3808684,"['323 Yonge Street', 'Unit 114', 'Toronto, ON M5B 1R7', 'Canada']",$$,False,3.5,245,2022-12-05 04:14:47.421625,icecream,Ice Cream & Frozen Yogurt,,,,
"43.656729,-79.382736",Konjiki Ramen Downtown,96.1105236193411,43.65729,-79.38358,"['41 Elm Street', 'Toronto, ON M5G 1H1', 'Canada']",$$,False,4.0,102,2022-12-05 04:14:47.421630,mexican,Mexican,,,,
"43.656729,-79.382736",Jimmy's Coffee,297.3263301249143,43.65845826670497,-79.385555,"['84 Gerrard Street W', 'Toronto, ON M5G', 'Canada']",$,False,4.0,151,2022-12-05 04:14:47.421635,gluten_free,Gluten-Free,bakeries,Bakeries,customcakes,Custom Cakes
